nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment,on_disk
ip-172-31-21-20,1679664111,1679685673,groupby,G1_1e8_1e2_5_0,100000000,largest two v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,3.594,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679685677,groupby,G1_1e8_1e2_5_0,100000000,largest two v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,3.43,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679685678,groupby,G1_1e8_1e2_5_0,100000000,regression v1 v2 by id2 id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,1.09,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679685679,groupby,G1_1e8_1e2_5_0,100000000,regression v1 v2 by id2 id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,1.055,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679685709,groupby,G1_1e8_1e2_5_0,100000000,sum v3 count by id1:id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,28.944,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679685739,groupby,G1_1e8_1e2_5_0,100000000,sum v3 count by id1:id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,29.934,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679686849,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,12.343,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679686856,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,7.23,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679686866,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1:id2,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,9.363,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679686874,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1:id2,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,8.557,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679686921,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 mean v3 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,46.392,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679686958,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 mean v3 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,35.474,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679686969,groupby,G1_1e9_1e2_0_0,1000000000,mean v1:v3 by id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,11.594,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679686974,groupby,G1_1e9_1e2_0_0,1000000000,mean v1:v3 by id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,4.489,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679687002,groupby,G1_1e9_1e2_0_0,1000000000,sum v1:v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,27.729,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679687029,groupby,G1_1e9_1e2_0_0,1000000000,sum v1:v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,25.665,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679687045,groupby,G1_1e9_1e2_0_0,1000000000,median v3 sd v3 by id4 id5,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,16.607,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679687061,groupby,G1_1e9_1e2_0_0,1000000000,median v3 sd v3 by id4 id5,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,14.932,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679687096,groupby,G1_1e9_1e2_0_0,1000000000,max v1 - min v2 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,34.711,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679687130,groupby,G1_1e9_1e2_0_0,1000000000,max v1 - min v2 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,33.423,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679687169,groupby,G1_1e9_1e2_0_0,1000000000,largest two v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,34.764,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679687209,groupby,G1_1e9_1e2_0_0,1000000000,largest two v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,36.472,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679687228,groupby,G1_1e9_1e2_0_0,1000000000,regression v1 v2 by id2 id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,18.728,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679687238,groupby,G1_1e9_1e2_0_0,1000000000,regression v1 v2 by id2 id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,10.061,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679688261,groupby,G1_1e9_1e2_0_0,1000000000,sum v3 count by id1:id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,1023.015,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679689294,groupby,G1_1e9_1e2_0_0,1000000000,sum v3 count by id1:id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,1032.946,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679690189,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 by id1,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,13.451,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679690197,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 by id1,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,7.969,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679690202,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 by id1:id2,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,5.208,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679690207,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 by id1:id2,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,4.837,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679690529,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 mean v3 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,321.94,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679690835,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 mean v3 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,305.409,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679690839,groupby,G1_1e9_1e1_0_0,1000000000,mean v1:v3 by id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,4.221,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679690843,groupby,G1_1e9_1e1_0_0,1000000000,mean v1:v3 by id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,4.267,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679690998,groupby,G1_1e9_1e1_0_0,1000000000,sum v1:v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,154.379,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679691152,groupby,G1_1e9_1e1_0_0,1000000000,sum v1:v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,154.149,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679691159,groupby,G1_1e9_1e1_0_0,1000000000,median v3 sd v3 by id4 id5,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,7.14,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679691166,groupby,G1_1e9_1e1_0_0,1000000000,median v3 sd v3 by id4 id5,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,6.8,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679691443,groupby,G1_1e9_1e1_0_0,1000000000,max v1 - min v2 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,276.4,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679691714,groupby,G1_1e9_1e1_0_0,1000000000,max v1 - min v2 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,271.213,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679691939,groupby,G1_1e9_1e1_0_0,1000000000,largest two v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,224.886,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679692165,groupby,G1_1e9_1e1_0_0,1000000000,largest two v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,226.51,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679692171,groupby,G1_1e9_1e1_0_0,1000000000,regression v1 v2 by id2 id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,5.142,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679692176,groupby,G1_1e9_1e1_0_0,1000000000,regression v1 v2 by id2 id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,4.871,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679693166,groupby,G1_1e9_1e1_0_0,1000000000,sum v3 count by id1:id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,990.449,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679694165,groupby,G1_1e9_1e1_0_0,1000000000,sum v3 count by id1:id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,999.229,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679694997,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 by id1,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,12.154,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695004,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 by id1,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,6.528,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695009,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 by id1:id2,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,5.109,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695013,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 by id1:id2,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,4.333,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695048,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 mean v3 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,33.827,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695079,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 mean v3 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,30.121,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695086,groupby,G1_1e9_1e2_0_1,1000000000,mean v1:v3 by id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,6.584,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695090,groupby,G1_1e9_1e2_0_1,1000000000,mean v1:v3 by id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,4.444,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695117,groupby,G1_1e9_1e2_0_1,1000000000,sum v1:v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,26.549,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695142,groupby,G1_1e9_1e2_0_1,1000000000,sum v1:v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,24.485,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695157,groupby,G1_1e9_1e2_0_1,1000000000,median v3 sd v3 by id4 id5,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,14.578,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695172,groupby,G1_1e9_1e2_0_1,1000000000,median v3 sd v3 by id4 id5,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,14.501,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695202,groupby,G1_1e9_1e2_0_1,1000000000,max v1 - min v2 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,29.401,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695231,groupby,G1_1e9_1e2_0_1,1000000000,max v1 - min v2 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,27.966,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695267,groupby,G1_1e9_1e2_0_1,1000000000,largest two v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,32.755,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695304,groupby,G1_1e9_1e2_0_1,1000000000,largest two v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,34.564,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695311,groupby,G1_1e9_1e2_0_1,1000000000,regression v1 v2 by id2 id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,6.41,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679695316,groupby,G1_1e9_1e2_0_1,1000000000,regression v1 v2 by id2 id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,4.728,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679696313,groupby,G1_1e9_1e2_0_1,1000000000,sum v3 count by id1:id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,997.04,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697319,groupby,G1_1e9_1e2_0_1,1000000000,sum v3 count by id1:id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,1006.286,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697533,join,J1_1e7_NA_0_0,10000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,1.063,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697534,join,J1_1e7_NA_0_0,10000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.093,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697535,join,J1_1e7_NA_0_0,10000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,1.11,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697536,join,J1_1e7_NA_0_0,10000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.108,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697538,join,J1_1e7_NA_0_0,10000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,1.295,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697539,join,J1_1e7_NA_0_0,10000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.264,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697540,join,J1_1e7_NA_0_0,10000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,0.924,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697541,join,J1_1e7_NA_0_0,10000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,0.945,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697545,join,J1_1e7_NA_0_0,10000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,3.482,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697548,join,J1_1e7_NA_0_0,10000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,3.348,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697732,join,J1_1e7_NA_5_0,10000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,1.138,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697733,join,J1_1e7_NA_5_0,10000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.03,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697734,join,J1_1e7_NA_5_0,10000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,1.175,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697735,join,J1_1e7_NA_5_0,10000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.063,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697736,join,J1_1e7_NA_5_0,10000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,1.148,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697738,join,J1_1e7_NA_5_0,10000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.276,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697738,join,J1_1e7_NA_5_0,10000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,0.791,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697739,join,J1_1e7_NA_5_0,10000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,0.822,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697743,join,J1_1e7_NA_5_0,10000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,3.389,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697747,join,J1_1e7_NA_5_0,10000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,3.611,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697929,join,J1_1e7_NA_0_1,10000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,1.107,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697930,join,J1_1e7_NA_0_1,10000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.038,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697932,join,J1_1e7_NA_0_1,10000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,1.193,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697933,join,J1_1e7_NA_0_1,10000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.125,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697934,join,J1_1e7_NA_0_1,10000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,1.143,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697935,join,J1_1e7_NA_0_1,10000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.279,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697936,join,J1_1e7_NA_0_1,10000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,0.997,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697938,join,J1_1e7_NA_0_1,10000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.051,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697941,join,J1_1e7_NA_0_1,10000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,3.405,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679697945,join,J1_1e7_NA_0_1,10000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,3.408,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698234,join,J1_1e8_NA_0_0,100000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,10.89,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698245,join,J1_1e8_NA_0_0,100000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,10.768,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698259,join,J1_1e8_NA_0_0,100000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,14.12,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698274,join,J1_1e8_NA_0_0,100000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,14.072,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698288,join,J1_1e8_NA_0_0,100000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,13.885,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698302,join,J1_1e8_NA_0_0,100000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,14.192,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698315,join,J1_1e8_NA_0_0,100000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,11.754,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698326,join,J1_1e8_NA_0_0,100000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,11.496,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698370,join,J1_1e8_NA_0_0,100000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,42.82,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698413,join,J1_1e8_NA_0_0,100000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,42.667,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698709,join,J1_1e8_NA_5_0,100000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,9.973,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698718,join,J1_1e8_NA_5_0,100000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,9.584,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698731,join,J1_1e8_NA_5_0,100000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,12.566,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698743,join,J1_1e8_NA_5_0,100000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,12.084,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698758,join,J1_1e8_NA_5_0,100000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,14.552,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698772,join,J1_1e8_NA_5_0,100000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,13.76,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698783,join,J1_1e8_NA_5_0,100000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,10.752,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698794,join,J1_1e8_NA_5_0,100000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,11.266,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698835,join,J1_1e8_NA_5_0,100000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,40.283,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679698877,join,J1_1e8_NA_5_0,100000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,40.556,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679699157,join,J1_1e8_NA_0_1,100000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,10.842,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679699168,join,J1_1e8_NA_0_1,100000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,10.923,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679699182,join,J1_1e8_NA_0_1,100000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,13.245,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679699196,join,J1_1e8_NA_0_1,100000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,13.69,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679699212,join,J1_1e8_NA_0_1,100000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,15.376,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679699226,join,J1_1e8_NA_0_1,100000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,13.796,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679699240,join,J1_1e8_NA_0_1,100000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,13.331,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679699252,join,J1_1e8_NA_0_1,100000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,11.292,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679699297,join,J1_1e8_NA_0_1,100000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,44.539,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679699342,join,J1_1e8_NA_0_1,100000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,44.401,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1679664111,1679701576.9314203,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,pydatatable,1.1.0a0,e55df1fda93eaabe2f78e24a7e7de04f531e2d44,[.datatable,1,0.439,0.596,TRUE,29998789,0.0,,FALSE
